1.000459999999999994e+01,-1.734400000000000119e+01,-1.895360000000000156e+01,-1.964029999999999987e+01,-1.992060000000000031e+01,-2.016580000000000084e+01,6.493999999999999773e-01,8.646800000000000708e+00,-1.190700000000000092e+00,1.192609999999999992e+01,1.381999999999999895e-01,1.939000000000000057e+00,4.689999999999999725e-01,1.358999999999999986e+00,-1.119529999999999959e+01
1.034539999999999971e+01,-1.773659999999999926e+01,-1.956929999999999836e+01,-2.030099999999999838e+01,-2.064099999999999824e+01,-2.091290000000000049e+01,6.937999999999999723e-01,8.946699999999999875e+00,-9.229000000000000536e-01,1.382929999999999993e+01,3.079000000000000070e-01,2.013999999999999790e+00,7.019999999999999574e-01,1.624000000000000110e+00,-1.126829999999999998e+01
1.056380000000000052e+01,-1.839049999999999940e+01,-1.999320000000000164e+01,-2.072739999999999938e+01,-2.105940000000000012e+01,-2.134710000000000107e+01,6.999999999999999556e-01,9.119300000000000850e+00,-1.123399999999999954e+00,1.233880000000000088e+01,1.242000000000000048e-01,2.108999999999999986e+00,9.989999999999999991e-01,2.767999999999999794e+00,-1.168720000000000070e+01
9.222500000000000142e+00,-1.820660000000000167e+01,-1.907059999999999889e+01,-1.947019999999999840e+01,-1.963139999999999930e+01,-1.977479999999999905e+01,3.708000000000000185e-01,8.092800000000000438e+00,-9.569999999999999341e-02,1.166559999999999953e+01,-8.332000000000000517e-01,1.366999999999999993e+00,5.570000000000000506e-01,1.145999999999999908e+00,-9.318199999999999150e+00
9.080999999999999517e+00,-1.765650000000000119e+01,-1.835800000000000054e+01,-1.872500000000000142e+01,-1.884629999999999939e+01,-1.892249999999999943e+01,3.546000000000000263e-01,7.336700000000000443e+00,-4.713999999999999857e-01,1.155039999999999978e+01,-4.274999999999999911e-01,2.975999999999999979e+00,0.000000000000000000e+00,1.774000000000000021e+00,-9.552400000000000446e+00
1.037340000000000018e+01,-1.844379999999999953e+01,-1.993499999999999872e+01,-2.062730000000000175e+01,-2.094770000000000110e+01,-2.119419999999999860e+01,6.447000000000000508e-01,8.437900000000000844e+00,-5.404999999999999805e-01,1.225130000000000052e+01,-4.529000000000000248e-01,3.755999999999999783e+00,1.549999999999999989e-01,2.444999999999999840e+00,-1.091389999999999993e+01
1.086730000000000018e+01,-1.892680000000000007e+01,-2.061479999999999890e+01,-2.138179999999999836e+01,-2.174820000000000064e+01,-2.195520000000000138e+01,7.302999999999999492e-01,8.878800000000000026e+00,-1.276399999999999979e+00,1.294589999999999996e+01,6.615999999999999659e-01,3.990000000000000213e+00,7.379999999999999893e-01,5.791000000000000369e+00,-1.214370000000000083e+01
1.083339999999999925e+01,-1.885709999999999908e+01,-2.062509999999999977e+01,-2.139659999999999940e+01,-2.177560000000000073e+01,-2.201810000000000045e+01,7.346000000000000307e-01,9.020500000000000185e+00,-1.049700000000000077e+00,1.278519999999999968e+01,8.901000000000000023e-01,3.302999999999999936e+00,9.529999999999999583e-01,2.802000000000000046e+00,-1.188310000000000066e+01
9.125299999999999301e+00,-1.756970000000000098e+01,-1.848359999999999914e+01,-1.887650000000000006e+01,-1.899170000000000158e+01,-1.912869999999999848e+01,3.798000000000000265e-01,7.116600000000000037e+00,-1.209300000000000042e+00,1.157929999999999993e+01,-1.243999999999999995e+00,4.030999999999999694e+00,0.000000000000000000e+00,2.402000000000000135e+00,-1.033460000000000001e+01
9.934799999999999187e+00,-1.759659999999999869e+01,-1.883599999999999852e+01,-1.947230000000000061e+01,-1.980480000000000018e+01,-1.998610000000000042e+01,5.909999999999999698e-01,8.114200000000000301e+00,-1.818899999999999961e+00,1.428999999999999915e+01,3.647000000000000242e-01,3.250000000000000000e+00,4.800000000000000100e-02,1.955000000000000071e+00,-1.175370000000000026e+01
1.033980000000000032e+01,-1.764949999999999974e+01,-1.927779999999999916e+01,-2.003989999999999938e+01,-2.036319999999999908e+01,-2.061870000000000047e+01,6.781000000000000361e-01,8.842499999999999361e+00,-1.068599999999999994e+00,1.212439999999999962e+01,-3.415000000000000258e-01,2.080000000000000071e+00,8.559999999999999831e-01,3.012999999999999901e+00,-1.140840000000000032e+01
1.055780000000000030e+01,-1.801340000000000074e+01,-1.985320000000000107e+01,-2.061730000000000018e+01,-2.098089999999999833e+01,-2.123539999999999850e+01,7.395000000000000462e-01,9.044000000000000483e+00,-1.474299999999999944e+00,1.234299999999999997e+01,-6.218000000000000194e-01,2.463999999999999968e+00,4.919999999999999929e-01,2.592000000000000082e+00,-1.203209999999999980e+01
9.005599999999999383e+00,-1.674759999999999849e+01,-1.778549999999999898e+01,-1.816039999999999921e+01,-1.839130000000000109e+01,-1.865769999999999840e+01,3.907999999999999807e-01,7.455599999999999561e+00,-8.114999999999999991e-01,1.146649999999999991e+01,8.590000000000000413e-02,2.370999999999999996e+00,6.000000000000000125e-03,1.407000000000000028e+00,-9.817099999999999937e+00
9.317199999999999704e+00,-1.736789999999999878e+01,-1.847589999999999932e+01,-1.902319999999999922e+01,-1.917980000000000018e+01,-1.935679999999999978e+01,5.502000000000000224e-01,7.945000000000000284e+00,-5.493000000000000105e-01,1.169289999999999985e+01,1.145000000000000046e-01,1.935000000000000053e+00,0.000000000000000000e+00,1.153000000000000025e+00,-9.866500000000000270e+00
9.494300000000000850e+00,-1.820120000000000005e+01,-1.892079999999999984e+01,-1.934110000000000085e+01,-1.951640000000000086e+01,-1.964089999999999847e+01,3.746999999999999775e-01,7.805100000000000371e+00,-8.599999999999999312e-02,1.170110000000000028e+01,-1.985999999999999988e-01,2.939999999999999947e+00,3.390000000000000235e-01,2.080000000000000071e+00,-9.580299999999999372e+00
1.048179999999999978e+01,-1.833729999999999905e+01,-1.982519999999999882e+01,-2.053190000000000026e+01,-2.085579999999999856e+01,-2.103920000000000101e+01,6.736999999999999655e-01,8.704200000000000159e+00,-1.181999999999999995e-01,1.365579999999999927e+01,5.201000000000000068e-01,3.192000000000000171e+00,4.670000000000000262e-01,2.600000000000000089e+00,-1.059999999999999964e+01
1.004840000000000089e+01,-1.709750000000000014e+01,-1.879350000000000165e+01,-1.956350000000000122e+01,-1.993189999999999884e+01,-2.021170000000000044e+01,7.109999999999999654e-01,9.452999999999999403e+00,-1.773700000000000054e+00,1.523060000000000080e+01,1.231800000000000006e+00,7.770000000000000240e-01,9.170000000000000373e-01,8.379999999999999671e-01,-1.182210000000000072e+01
1.070289999999999964e+01,-1.842070000000000007e+01,-2.015409999999999968e+01,-2.091920000000000002e+01,-2.126699999999999946e+01,-2.153040000000000020e+01,7.270999999999999686e-01,9.376699999999999591e+00,-1.383599999999999941e+00,1.308360000000000056e+01,-8.232000000000000428e-01,1.864000000000000101e+00,6.540000000000000258e-01,2.394000000000000128e+00,-1.208649999999999913e+01
1.020579999999999998e+01,-1.716799999999999926e+01,-1.906779999999999831e+01,-1.983350000000000080e+01,-2.020370000000000132e+01,-2.048580000000000112e+01,7.280999999999999694e-01,8.920299999999999230e+00,-1.549099999999999921e+00,1.236400000000000077e+01,1.184999999999999942e-01,1.766999999999999904e+00,9.060000000000000275e-01,1.284000000000000030e+00,-1.175489999999999924e+01
1.016389999999999993e+01,-1.740619999999999834e+01,-1.919350000000000023e+01,-1.996509999999999962e+01,-2.033299999999999841e+01,-2.059130000000000038e+01,7.069999999999999618e-01,9.114300000000000068e+00,-1.848999999999999977e+00,1.210389999999999944e+01,4.811000000000000276e-01,1.356000000000000094e+00,6.199999999999999956e-01,1.701000000000000068e+00,-1.201290000000000013e+01
9.524599999999999511e+00,-1.730320000000000036e+01,-1.849470000000000169e+01,-1.892760000000000176e+01,-1.898890000000000100e+01,-1.913919999999999888e+01,3.805000000000000049e-01,7.369600000000000151e+00,-8.128999999999999559e-01,1.173310000000000031e+01,2.411999999999999977e-01,4.799999999999999822e+00,2.179999999999999993e-01,3.649999999999999911e+00,-1.033750000000000036e+01
1.086090000000000089e+01,-1.976790000000000092e+01,-2.108909999999999840e+01,-2.174139999999999873e+01,-2.201810000000000045e+01,-2.224820000000000064e+01,6.133999999999999453e-01,9.162399999999999878e+00,4.675000000000000266e-01,1.274259999999999948e+01,-1.250999999999999890e-01,2.845000000000000195e+00,5.250000000000000222e-01,1.844999999999999973e+00,-1.039339999999999975e+01
1.029349999999999987e+01,-1.802349999999999852e+01,-1.919300000000000139e+01,-1.989740000000000109e+01,-2.022100000000000009e+01,-2.039219999999999899e+01,6.269000000000000128e-01,7.934899999999999842e+00,-7.677000000000000490e-01,1.269819999999999993e+01,3.220000000000000084e-01,6.126999999999999780e+00,1.370000000000000107e-01,3.880999999999999783e+00,-1.106119999999999948e+01
9.214100000000000179e+00,-1.764130000000000109e+01,-1.878689999999999927e+01,-1.910970000000000013e+01,-1.919750000000000156e+01,-1.901899999999999835e+01,2.964999999999999858e-01,7.302599999999999980e+00,-3.794000000000000150e-01,1.287390000000000079e+01,-2.632999999999999785e-01,3.648000000000000131e+00,1.239999999999999991e-01,2.263999999999999790e+00,-9.593500000000000583e+00
1.098429999999999929e+01,-1.935579999999999856e+01,-2.111080000000000112e+01,-2.186159999999999926e+01,-2.222350000000000136e+01,-2.244510000000000005e+01,7.334000000000000519e-01,8.750500000000000611e+00,-9.080000000000000293e-01,1.302340000000000053e+01,-3.845000000000000084e-01,5.171000000000000263e+00,6.179999999999999938e-01,6.761999999999999567e+00,-1.189230000000000054e+01
1.127280000000000015e+01,-1.987879999999999825e+01,-2.161240000000000094e+01,-2.239809999999999945e+01,-2.278819999999999979e+01,-2.307880000000000109e+01,7.554999999999999494e-01,8.908699999999999619e+00,-1.396999999999999909e-01,1.357959999999999923e+01,-3.451000000000000179e-01,6.022000000000000242e+00,6.330000000000000071e-01,5.195000000000000284e+00,-1.141249999999999964e+01
9.798799999999999955e+00,-1.809710000000000107e+01,-1.909619999999999962e+01,-1.959809999999999874e+01,-1.984359999999999857e+01,-1.999449999999999861e+01,4.741000000000000214e-01,8.334699999999999775e+00,-2.869999999999999774e-01,1.357520000000000060e+01,4.531000000000000028e-01,2.154999999999999805e+00,1.620000000000000051e-01,1.300000000000000044e+00,-1.008580000000000076e+01
9.797900000000000276e+00,-1.822530000000000072e+01,-1.927540000000000120e+01,-1.979919999999999902e+01,-2.004729999999999990e+01,-2.023659999999999926e+01,5.145999999999999464e-01,8.260400000000000631e+00,1.220000000000000077e-02,1.183060000000000045e+01,-2.126000000000000112e-01,2.347999999999999865e+00,1.489999999999999936e-01,1.453000000000000069e+00,-9.785700000000000287e+00
1.021490000000000009e+01,-1.787890000000000157e+01,-1.956690000000000040e+01,-2.027209999999999823e+01,-2.060559999999999903e+01,-2.084120000000000061e+01,6.753000000000000114e-01,8.800700000000000855e+00,-1.320400000000000018e+00,1.523060000000000080e+01,1.129099999999999993e+00,2.031000000000000139e+00,5.190000000000000169e-01,1.610999999999999988e+00,-1.153529999999999944e+01
9.102199999999999847e+00,-1.639399999999999835e+01,-1.695909999999999940e+01,-1.760529999999999973e+01,-1.780600000000000094e+01,-1.792709999999999937e+01,5.941999999999999504e-01,7.334200000000000053e+00,-1.592500000000000027e+00,1.523060000000000080e+01,1.566899999999999959e+00,3.056999999999999940e+00,1.140000000000000041e-01,1.897000000000000020e+00,-1.069469999999999921e+01
1.032409999999999961e+01,-1.833079999999999998e+01,-1.974670000000000059e+01,-2.041779999999999973e+01,-2.071569999999999823e+01,-2.099930000000000163e+01,6.249000000000000110e-01,8.740000000000000213e+00,-1.469999999999999918e-01,1.224639999999999951e+01,-7.371999999999999664e-01,2.539000000000000146e+00,3.579999999999999849e-01,1.947999999999999954e+00,-1.047109999999999985e+01
1.061529999999999951e+01,-1.803620000000000090e+01,-2.022070000000000078e+01,-2.098849999999999838e+01,-2.127110000000000056e+01,-2.137910000000000110e+01,7.231999999999999540e-01,8.909499999999999531e+00,-1.572699999999999987e+00,1.243270000000000053e+01,-4.726000000000000201e-01,2.843999999999999861e+00,1.000000000000000000e+00,2.128000000000000114e+00,-1.218800000000000061e+01
9.532099999999999795e+00,-1.716469999999999985e+01,-1.813139999999999930e+01,-1.871399999999999864e+01,-1.905000000000000071e+01,-1.926780000000000115e+01,5.144999999999999574e-01,7.178099999999999703e+00,-5.485999999999999766e-01,1.165140000000000065e+01,-6.845999999999999863e-01,6.189000000000000057e+00,1.990000000000000102e-01,4.083999999999999631e+00,-1.008070000000000022e+01
1.073019999999999996e+01,-1.838410000000000011e+01,-2.016689999999999827e+01,-2.095159999999999911e+01,-2.134420000000000073e+01,-2.163119999999999976e+01,7.331999999999999629e-01,8.743900000000000006e+00,-7.631999999999999895e-01,1.248409999999999975e+01,-9.239000000000000545e-01,4.048000000000000043e+00,5.300000000000000266e-01,6.711000000000000298e+00,-1.149339999999999939e+01
9.702600000000000335e+00,-1.860780000000000101e+01,-1.957290000000000063e+01,-2.001030000000000086e+01,-2.015970000000000084e+01,-2.035869999999999891e+01,4.259999999999999898e-01,8.207599999999999341e+00,-6.550000000000000266e-02,1.183169999999999966e+01,-2.571999999999999842e-01,2.236000000000000210e+00,1.170000000000000068e-01,1.421000000000000041e+00,-9.768100000000000449e+00
9.995799999999999130e+00,-2.013370000000000104e+01,-1.917170000000000130e+01,-2.020730000000000004e+01,-2.032319999999999993e+01,-2.104870000000000019e+01,6.905999999999999917e-01,8.869199999999999307e+00,-6.655999999999999694e-01,1.232039999999999935e+01,1.039999999999999952e-01,1.455999999999999961e+00,7.019999999999999574e-01,9.819999999999999840e-01,-1.066140000000000043e+01
1.031509999999999927e+01,-1.758060000000000045e+01,-1.940889999999999915e+01,-2.000760000000000005e+01,-2.031550000000000011e+01,-2.055199999999999960e+01,5.977000000000000091e-01,8.957800000000000651e+00,-1.237800000000000011e+00,1.365610000000000035e+01,5.161000000000000032e-01,1.991000000000000103e+00,9.379999999999999449e-01,3.484999999999999876e+00,-1.155289999999999928e+01
1.042009999999999970e+01,-1.756230000000000047e+01,-1.922390000000000043e+01,-2.003330000000000055e+01,-2.040520000000000067e+01,-2.064880000000000138e+01,7.325000000000000400e-01,9.654899999999999594e+00,-1.623899999999999899e+00,1.450500000000000078e+01,1.687300000000000022e+00,1.068999999999999950e+00,3.850000000000000089e-01,1.191999999999999948e+00,-1.204400000000000048e+01
1.010859999999999914e+01,-1.801340000000000074e+01,-1.921219999999999928e+01,-1.980859999999999843e+01,-2.009159999999999968e+01,-2.035249999999999915e+01,5.477999999999999536e-01,7.995000000000000107e+00,-2.897000000000000131e-01,1.186180000000000057e+01,4.431999999999999829e-01,4.572000000000000064e+00,1.479999999999999927e-01,2.919000000000000039e+00,-1.039830000000000076e+01
9.390299999999999869e+00,-1.863479999999999848e+01,-1.939630000000000010e+01,-1.965879999999999939e+01,-1.962819999999999965e+01,-1.966260000000000119e+01,2.331000000000000016e-01,7.050799999999999734e+00,-8.350000000000000477e-02,1.166019999999999968e+01,7.963000000000000078e-01,5.910000000000000142e+00,1.140000000000000041e-01,3.593999999999999861e+00,-9.473800000000000665e+00
9.519099999999999895e+00,-1.725959999999999894e+01,-1.768659999999999854e+01,-1.845880000000000010e+01,-1.884280000000000044e+01,-1.892559999999999931e+01,6.165000000000000480e-01,8.093799999999999883e+00,-1.484299999999999953e+00,1.407329999999999970e+01,1.068999999999999950e+00,2.040999999999999925e+00,2.889999999999999791e-01,1.153999999999999915e+00,-1.100339999999999918e+01
1.077679999999999971e+01,-1.933549999999999969e+01,-2.085750000000000171e+01,-2.152100000000000080e+01,-2.182179999999999964e+01,-2.198000000000000043e+01,6.326000000000000512e-01,8.702700000000000102e+00,-1.418999999999999984e-01,1.264409999999999989e+01,-2.364999999999999880e-01,4.355000000000000426e+00,6.199999999999999956e-01,3.363999999999999879e+00,-1.091869999999999941e+01
1.047209999999999930e+01,-1.810140000000000171e+01,-1.981879999999999953e+01,-2.057489999999999952e+01,-2.093290000000000006e+01,-2.121600000000000108e+01,7.327000000000000179e-01,9.255599999999999383e+00,-1.337699999999999889e+00,1.472760000000000069e+01,1.689100000000000046e+00,1.655000000000000027e+00,8.709999999999999964e-01,1.457999999999999963e+00,-1.180979999999999919e+01
1.029899999999999949e+01,-1.773789999999999978e+01,-1.941489999999999938e+01,-2.017780000000000129e+01,-2.051999999999999957e+01,-2.080480000000000018e+01,7.428000000000000158e-01,9.163500000000000867e+00,-1.456900000000000084e+00,1.215279999999999916e+01,3.977999999999999869e-01,1.532000000000000028e+00,8.890000000000000124e-01,1.618999999999999995e+00,-1.175590000000000046e+01
9.557800000000000296e+00,-1.892449999999999832e+01,-1.951409999999999911e+01,-1.978160000000000096e+01,-1.983170000000000144e+01,-2.001960000000000051e+01,2.426999999999999991e-01,7.123599999999999710e+00,-8.179999999999999771e-02,1.166099999999999959e+01,-3.902999999999999803e-01,6.596000000000000085e+00,1.499999999999999944e-01,4.189000000000000057e+00,-9.639599999999999724e+00
1.077270000000000039e+01,-1.855290000000000106e+01,-2.031709999999999994e+01,-2.108170000000000144e+01,-2.144119999999999848e+01,-2.171130000000000138e+01,7.082000000000000517e-01,8.926500000000000767e+00,-1.197200000000000042e+00,1.255829999999999913e+01,-3.922999999999999821e-01,3.362999999999999989e+00,8.419999999999999707e-01,4.495000000000000107e+00,-1.196990000000000087e+01
9.129699999999999704e+00,-1.813639999999999830e+01,-1.895860000000000056e+01,-1.928829999999999956e+01,-1.936720000000000041e+01,-1.940480000000000160e+01,3.527000000000000135e-01,7.186899999999999622e+00,-2.929999999999999966e-02,1.163289999999999935e+01,4.104999999999999760e-01,3.736000000000000210e+00,0.000000000000000000e+00,2.225999999999999979e+00,-9.159000000000000696e+00
9.480600000000000804e+00,-1.885519999999999996e+01,-1.976320000000000121e+01,-2.003109999999999857e+01,-1.999480000000000146e+01,-1.994490000000000052e+01,2.160999999999999865e-01,6.955899999999999750e+00,-4.429999999999999910e-02,1.243740000000000023e+01,3.180000000000000049e-01,7.278999999999999915e+00,3.760000000000000009e-01,4.073999999999999844e+00,-9.524900000000000588e+00
9.786799999999999500e+00,-1.748089999999999833e+01,-1.872129999999999939e+01,-1.935709999999999908e+01,-1.970449999999999946e+01,-1.991969999999999885e+01,5.439000000000000501e-01,8.592100000000000293e+00,-1.796999999999999986e-01,1.181070000000000064e+01,-9.670999999999999597e-01,1.578999999999999959e+00,0.000000000000000000e+00,9.409999999999999476e-01,-9.966499999999999915e+00
1.069619999999999926e+01,-1.869859999999999900e+01,-2.057049999999999912e+01,-2.119879999999999853e+01,-2.146130000000000138e+01,-2.150880000000000081e+01,5.964000000000000412e-01,8.291900000000000048e+00,-7.219999999999999751e-01,1.265930000000000000e+01,3.083000000000000185e-01,7.019000000000000128e+00,6.209999999999999964e-01,6.910000000000000142e+00,-1.141820000000000057e+01
9.668300000000000338e+00,-1.849299999999999855e+01,-1.941440000000000055e+01,-1.986149999999999949e+01,-2.007369999999999877e+01,-2.022879999999999967e+01,4.084999999999999742e-01,8.244199999999999307e+00,-5.369999999999999774e-02,1.230739999999999945e+01,-2.253999999999999893e-01,2.072000000000000064e+00,2.359999999999999876e-01,1.310999999999999943e+00,-9.721899999999999764e+00
9.842700000000000671e+00,-1.771389999999999887e+01,-1.893169999999999931e+01,-1.955590000000000117e+01,-1.983449999999999847e+01,-1.998819999999999908e+01,5.896000000000000130e-01,8.197900000000000631e+00,-7.462999999999999634e-01,1.366510000000000069e+01,8.322000000000000508e-01,2.645000000000000018e+00,2.849999999999999756e-01,1.540000000000000036e+00,-1.058900000000000041e+01
1.013219999999999921e+01,-1.792940000000000111e+01,-1.918560000000000088e+01,-1.978509999999999991e+01,-2.011159999999999926e+01,-2.028259999999999863e+01,5.271000000000000130e-01,9.041399999999999437e+00,2.833999999999999853e-01,1.188940000000000019e+01,-1.179300000000000015e+00,1.421999999999999931e+00,1.010000000000000064e-01,9.140000000000000346e-01,-9.848800000000000665e+00
1.054700000000000060e+01,-1.837180000000000035e+01,-1.980610000000000070e+01,-2.052270000000000039e+01,-2.086919999999999931e+01,-2.107359999999999900e+01,6.772000000000000242e-01,8.808500000000000441e+00,-3.204000000000000181e-01,1.231949999999999967e+01,3.884000000000000230e-01,2.970000000000000195e+00,4.959999999999999964e-01,2.892999999999999794e+00,-1.086739999999999995e+01
8.796799999999999287e+00,-1.715919999999999845e+01,-1.795639999999999858e+01,-1.825580000000000069e+01,-1.837409999999999854e+01,-1.854540000000000077e+01,2.824999999999999734e-01,7.510299999999999976e+00,-5.705999999999999961e-01,1.144580000000000020e+01,-1.690000000000000113e-01,1.754000000000000004e+00,4.499999999999999833e-02,1.064000000000000057e+00,-9.367399999999999949e+00
9.349099999999999966e+00,-1.815709999999999980e+01,-1.915360000000000085e+01,-1.953229999999999933e+01,-1.963540000000000063e+01,-1.974680000000000035e+01,3.619999999999999885e-01,7.815400000000000347e+00,-1.327000000000000124e-01,1.170020000000000060e+01,-2.406000000000000083e-01,2.333000000000000185e+00,1.799999999999999864e-02,1.395999999999999908e+00,-9.481799999999999784e+00
8.615899999999999892e+00,-1.475929999999999964e+01,-1.581279999999999930e+01,-1.639440000000000097e+01,-1.651429999999999865e+01,-1.664809999999999945e+01,5.872000000000000552e-01,7.277999999999999581e+00,-2.123000000000000220e+00,1.132230000000000025e+01,1.084899999999999975e+00,1.866999999999999993e+00,5.800000000000000294e-02,1.141999999999999904e+00,-1.073889999999999922e+01
9.425200000000000244e+00,-1.747589999999999932e+01,-1.848479999999999990e+01,-1.894089999999999918e+01,-1.912180000000000035e+01,-1.924780000000000157e+01,4.502999999999999781e-01,8.168900000000000716e+00,-6.211999999999999744e-01,1.164160000000000039e+01,8.540000000000000369e-02,1.631999999999999895e+00,2.489999999999999991e-01,8.519999999999999796e-01,-1.004640000000000022e+01
9.018599999999999284e+00,-1.760800000000000054e+01,-1.846270000000000167e+01,-1.882000000000000028e+01,-1.894300000000000139e+01,-1.910660000000000025e+01,3.406000000000000139e-01,7.952300000000000146e+00,-3.877999999999999781e-01,1.155569999999999986e+01,-1.810000000000000150e-02,1.364999999999999991e+00,3.029999999999999916e-01,7.500000000000000000e-01,-9.406399999999999650e+00
9.985799999999999343e+00,-1.701150000000000162e+01,-1.839699999999999847e+01,-1.902850000000000108e+01,-1.942099999999999937e+01,-1.947840000000000060e+01,5.547999999999999599e-01,8.585800000000000765e+00,-4.019999999999999962e-02,1.415460000000000029e+01,1.062200000000000033e+00,2.008999999999999897e+00,2.660000000000000142e-01,1.431999999999999940e+00,-1.002599999999999980e+01
1.016130000000000067e+01,-1.787780000000000058e+01,-1.939610000000000056e+01,-2.008889999999999887e+01,-2.039649999999999963e+01,-2.060369999999999990e+01,6.948999999999999622e-01,8.041999999999999815e+00,-7.862999999999999989e-01,1.204330000000000034e+01,1.188900000000000068e+00,4.605000000000000426e+00,5.600000000000000117e-02,2.781000000000000139e+00,-1.094759999999999955e+01
1.070369999999999955e+01,-1.880910000000000082e+01,-2.046509999999999962e+01,-2.116280000000000072e+01,-2.151020000000000110e+01,-2.168990000000000151e+01,6.979999999999999538e-01,8.933999999999999275e+00,-9.795000000000000373e-01,1.290140000000000065e+01,9.260000000000000175e-02,3.060000000000000053e+00,1.000000000000000000e+00,2.225999999999999979e+00,-1.168319999999999936e+01
1.032939999999999969e+01,-1.784329999999999927e+01,-1.938729999999999976e+01,-2.010060000000000002e+01,-2.043159999999999954e+01,-2.066000000000000014e+01,6.377000000000000446e-01,8.822800000000000864e+00,-9.299999999999999239e-03,1.423029999999999973e+01,4.143999999999999906e-01,2.341000000000000192e+00,4.209999999999999853e-01,2.016000000000000014e+00,-1.033869999999999933e+01
9.052699999999999747e+00,-1.735910000000000153e+01,-1.829820000000000135e+01,-1.869160000000000110e+01,-1.882629999999999981e+01,-1.901310000000000144e+01,3.793000000000000260e-01,7.720900000000000318e+00,-5.815000000000000169e-01,1.338000000000000078e+01,-3.101999999999999758e-01,1.838999999999999968e+00,5.649999999999999467e-01,9.859999999999999876e-01,-9.634199999999999875e+00
